id_measurement,id_rp,id_sensor,temperature,measured_date,humidity,save_date
8231,2,2,26,2021-05-04 17:12:24.504638+02,36,2021-05-06 10:03:35.72621
8232,1,1,23,2021-05-06 03:31:18.842674+02,34,2021-05-06 10:03:37.448994
8234,1,1,23,2021-05-06 03:36:18.942759+02,34,2021-05-06 10:03:38.355071
8235,2,2,26,2021-05-04 17:17:24.544587+02,36,2021-05-06 10:03:37.598443
8236,1,1,23,2021-05-06 03:41:19.042802+02,34,2021-05-06 10:03:39.256064
8238,1,1,23,2021-05-06 03:46:19.142989+02,34,2021-05-06 10:03:40.154136
8239,1,1,23,2021-05-06 03:51:19.251457+02,34,2021-05-06 10:03:41.053488
8240,2,2,26,2021-05-04 17:22:24.624551+02,36,2021-05-06 10:03:40.366449
8241,1,1,23,2021-05-06 03:56:19.361312+02,34,2021-05-06 10:03:41.957744
8243,1,1,23,2021-05-06 04:01:19.443505+02,34,2021-05-06 10:03:42.862971
8244,2,2,26,2021-05-04 17:27:24.654752+02,36,2021-05-06 10:03:42.172506
8245,1,1,23,2021-05-06 04:06:19.543595+02,34,2021-05-06 10:03:43.765227
8247,1,1,23,2021-05-06 04:11:19.64372+02,35,2021-05-06 10:03:44.67466
8248,2,2,27,2021-05-04 17:32:24.754557+02,35,2021-05-06 10:03:44.030649
8249,1,1,23,2021-05-06 04:16:19.743858+02,35,2021-05-06 10:03:45.589033
8251,1,1,22,2021-05-06 04:21:19.844046+02,35,2021-05-06 10:03:46.49757
8252,2,2,27,2021-05-04 17:37:24.855432+02,35,2021-05-06 10:03:45.907521
8253,1,1,22,2021-05-06 04:26:19.943339+02,35,2021-05-06 10:03:47.402718
8255,1,1,22,2021-05-06 04:31:20.061323+02,35,2021-05-06 10:03:48.304915
8256,2,2,27,2021-05-04 17:42:24.954734+02,35,2021-05-06 10:03:47.836567
8257,1,1,22,2021-05-06 04:36:20.144526+02,35,2021-05-06 10:03:49.198768
8259,1,1,22,2021-05-06 04:41:20.244797+02,36,2021-05-06 10:03:50.10076
8260,2,2,27,2021-05-04 17:47:25.030111+02,35,2021-05-06 10:03:49.822966
8261,1,1,22,2021-05-06 04:46:20.344819+02,36,2021-05-06 10:03:51.009406
8263,1,1,22,2021-05-06 04:51:20.445153+02,36,2021-05-06 10:03:51.984064
8264,2,2,27,2021-05-04 17:52:25.02292+02,34,2021-05-06 10:03:51.782891
8265,1,1,22,2021-05-06 04:56:20.545364+02,36,2021-05-06 10:03:53.13264
8267,1,1,22,2021-05-06 05:01:20.644561+02,36,2021-05-06 10:03:54.378889
8270,1,1,22,2021-05-06 05:06:20.761329+02,36,2021-05-06 10:03:55.690859
8272,1,1,22,2021-05-06 05:11:20.845667+02,37,2021-05-06 10:03:56.728722
8274,1,1,22,2021-05-06 05:16:20.945922+02,37,2021-05-06 10:03:57.781979
8276,1,1,22,2021-05-06 05:21:21.046009+02,37,2021-05-06 10:03:58.875467
8278,1,1,22,2021-05-06 05:26:21.146194+02,37,2021-05-06 10:03:59.939179
8280,1,1,22,2021-05-06 05:31:21.242514+02,37,2021-05-06 10:04:01.000674
8283,1,1,22,2021-05-06 05:36:21.342681+02,37,2021-05-06 10:04:02.096398
8285,1,1,22,2021-05-06 05:41:21.452341+02,37,2021-05-06 10:04:02.991685
8287,1,1,22,2021-05-06 05:46:21.543072+02,37,2021-05-06 10:04:03.897372
8289,1,1,22,2021-05-06 05:51:21.643236+02,37,2021-05-06 10:04:04.792804
8291,1,1,22,2021-05-06 05:56:21.727344+02,38,2021-05-06 10:04:05.695573
8293,1,1,22,2021-05-06 06:01:21.782603+02,38,2021-05-06 10:04:06.862399
8295,1,1,22,2021-05-06 06:06:21.882752+02,38,2021-05-06 10:04:07.952424
8297,1,1,22,2021-05-06 06:11:21.982908+02,38,2021-05-06 10:04:09.072745
8299,1,1,22,2021-05-06 06:16:22.021464+02,38,2021-05-06 10:04:10.076588
8301,1,1,22,2021-05-06 06:21:22.121469+02,38,2021-05-06 10:04:10.972724
8303,1,1,22,2021-05-06 06:26:22.220663+02,38,2021-05-06 10:04:11.891864
8305,1,1,21,2021-05-06 06:31:22.321992+02,39,2021-05-06 10:04:12.790313
8307,1,1,21,2021-05-06 06:36:22.421507+02,39,2021-05-06 10:04:13.689748
8309,1,1,21,2021-05-06 06:41:22.513275+02,39,2021-05-06 10:04:14.587774
8311,1,1,21,2021-05-06 06:46:22.613499+02,39,2021-05-06 10:04:15.495067
8313,1,1,21,2021-05-06 06:51:22.712122+02,39,2021-05-06 10:04:16.592105
8315,1,1,21,2021-05-06 06:56:22.812689+02,39,2021-05-06 10:04:17.51234
8317,1,1,21,2021-05-06 07:01:22.852717+02,39,2021-05-06 10:04:18.407516
8319,1,1,21,2021-05-06 07:06:22.952875+02,40,2021-05-06 10:04:19.312735
8321,1,1,21,2021-05-06 07:11:23.012657+02,40,2021-05-06 10:04:20.231456
8323,1,1,21,2021-05-06 07:16:23.022605+02,40,2021-05-06 10:04:21.17621
8325,1,1,21,2021-05-06 07:21:23.032652+02,41,2021-05-06 10:04:22.089647
8327,1,1,21,2021-05-06 07:26:23.132722+02,41,2021-05-06 10:04:23.005794
8329,1,1,21,2021-05-06 07:31:23.232969+02,41,2021-05-06 10:04:23.91855
8331,1,1,21,2021-05-06 07:36:23.333001+02,41,2021-05-06 10:04:24.831745
8333,1,1,21,2021-05-06 07:41:23.342626+02,41,2021-05-06 10:04:25.739817
8335,1,1,21,2021-05-06 07:46:23.442686+02,41,2021-05-06 10:04:26.635444
8337,1,1,21,2021-05-06 07:51:23.532565+02,41,2021-05-06 10:04:27.541415
8339,1,1,21,2021-05-06 07:56:23.63282+02,42,2021-05-06 10:04:28.471653
8341,1,1,21,2021-05-06 08:01:23.68283+02,42,2021-05-06 10:04:29.378324
8343,1,1,21,2021-05-06 08:06:23.791457+02,42,2021-05-06 10:04:30.328931
8345,1,1,21,2021-05-06 08:11:23.891392+02,42,2021-05-06 10:04:31.230147
8347,1,1,21,2021-05-06 08:16:23.991379+02,42,2021-05-06 10:04:32.135469
8349,1,1,21,2021-05-06 08:21:24.021495+02,43,2021-05-06 10:04:33.041935
8351,1,1,21,2021-05-06 08:26:24.041372+02,43,2021-05-06 10:04:33.948449
8353,1,1,21,2021-05-06 08:31:24.14138+02,43,2021-05-06 10:04:34.864402
8355,1,1,21,2021-05-06 08:36:24.241376+02,43,2021-05-06 10:04:35.76685
8357,1,1,21,2021-05-06 08:41:24.291387+02,43,2021-05-06 10:04:36.666372
8359,1,1,21,2021-05-06 08:46:24.382761+02,43,2021-05-06 10:04:37.569507
8360,1,1,21,2021-05-06 08:51:24.491416+02,43,2021-05-06 10:04:38.497867
8362,1,1,21,2021-05-06 08:56:24.583001+02,43,2021-05-06 10:04:39.402973
8363,1,1,21,2021-05-06 09:01:24.683322+02,43,2021-05-06 10:04:40.305952
8365,1,1,21,2021-05-06 09:06:24.783632+02,43,2021-05-06 10:04:41.21745
8367,1,1,21,2021-05-06 09:11:24.883803+02,43,2021-05-06 10:04:42.123878
8369,1,1,21,2021-05-06 09:16:24.98403+02,43,2021-05-06 10:04:43.054772
8370,1,1,21,2021-05-06 09:21:25.084203+02,43,2021-05-06 10:04:43.948964
8372,1,1,21,2021-05-06 09:26:25.122984+02,43,2021-05-06 10:04:44.860555
8374,1,1,21,2021-05-06 09:31:25.231714+02,43,2021-05-06 10:04:45.760931
8376,1,1,21,2021-05-06 09:36:25.282581+02,43,2021-05-06 10:04:46.664147
8377,1,1,21,2021-05-06 09:41:25.382537+02,44,2021-05-06 10:04:47.60139
8379,1,1,21,2021-05-06 09:46:25.48265+02,44,2021-05-06 10:04:48.512704
8381,1,1,21,2021-05-06 09:51:25.532652+02,44,2021-05-06 10:04:49.435371
8383,1,1,21,2021-05-06 09:56:25.63259+02,45,2021-05-06 10:04:50.334346
8385,1,1,20,2021-05-06 10:01:25.737144+02,46,2021-05-06 10:04:51.246617
8387,1,1,20,2021-05-06 10:06:25.832713+02,47,2021-05-06 10:04:52.246878
8389,1,1,20,2021-05-06 10:11:25.932883+02,47,2021-05-06 10:04:53.314675
8391,1,1,20,2021-05-06 10:16:26.03304+02,48,2021-05-06 10:04:54.350359
8393,1,1,20,2021-05-06 10:21:26.13305+02,48,2021-05-06 10:04:55.392169
8395,1,1,20,2021-05-06 10:26:26.233233+02,48,2021-05-06 10:04:56.417997
8397,1,1,20,2021-05-06 10:31:26.333411+02,49,2021-05-06 10:04:57.419069
8399,1,1,20,2021-05-06 10:36:26.43354+02,48,2021-05-06 10:04:58.340639
8401,1,1,21,2021-05-06 10:41:26.533826+02,48,2021-05-06 10:04:59.239533
8403,1,1,21,2021-05-06 10:46:26.633867+02,48,2021-05-06 10:05:00.154141
8405,1,1,21,2021-05-06 10:51:26.733932+02,48,2021-05-06 10:05:01.096332
8407,1,1,21,2021-05-06 10:56:26.834243+02,48,2021-05-06 10:05:02.043135
8409,1,1,21,2021-05-06 11:01:26.933448+02,48,2021-05-06 10:05:02.958002
8411,1,1,21,2021-05-06 11:06:27.051303+02,48,2021-05-06 10:05:03.868396
8413,1,1,21,2021-05-06 11:11:27.134624+02,48,2021-05-06 10:05:04.799781
8415,1,1,21,2021-05-06 11:16:27.234813+02,48,2021-05-06 10:05:05.735959
8417,1,1,22,2021-05-06 11:21:27.282656+02,48,2021-05-06 10:05:06.649469
8419,1,1,21,2021-05-06 11:26:27.382768+02,48,2021-05-06 10:05:07.553896
8421,1,1,22,2021-05-06 11:31:27.482825+02,48,2021-05-06 10:05:08.460417
8423,1,1,22,2021-05-06 11:36:27.583013+02,48,2021-05-06 10:05:09.39299
8425,1,1,22,2021-05-06 11:41:27.683172+02,48,2021-05-06 10:05:10.301414
8427,1,1,22,2021-05-06 11:46:27.727207+02,48,2021-05-06 10:05:11.210309
8428,1,1,22,2021-05-06 11:51:27.827365+02,49,2021-05-06 10:05:12.156296
8430,1,1,22,2021-05-06 11:56:27.927475+02,49,2021-05-06 10:05:13.081759
8507,1,1,22,2021-05-06 12:06:28.10271+02,49,2021-05-06 10:06:28.154649
8804,1,1,22,2021-05-06 12:11:26.458631+02,49,2021-05-06 10:11:26.497518
8268,2,2,27,2021-05-04 17:57:25.123837+02,34,2021-05-06 10:03:53.627601
8271,2,2,27,2021-05-04 18:02:25.223029+02,34,2021-05-06 10:03:55.453827
8275,2,2,27,2021-05-04 18:07:25.262906+02,34,2021-05-06 10:03:57.386444
8279,2,2,27,2021-05-04 18:12:25.36376+02,34,2021-05-06 10:03:59.176267
8282,2,2,27,2021-05-04 18:17:25.463985+02,34,2021-05-06 10:04:00.979937
8286,2,2,27,2021-05-04 18:22:25.484502+02,34,2021-05-06 10:04:02.7793
8290,2,2,27,2021-05-04 18:27:25.556696+02,34,2021-05-06 10:04:04.609663
8294,2,2,27,2021-05-04 18:32:25.655422+02,33,2021-05-06 10:04:06.475478
8298,2,2,27,2021-05-04 18:37:25.755144+02,33,2021-05-06 10:04:08.306554
8302,2,2,27,2021-05-04 18:42:25.855562+02,33,2021-05-06 10:04:10.21915
8306,2,2,27,2021-05-04 18:47:25.954225+02,33,2021-05-06 10:04:12.126437
8310,2,2,27,2021-05-04 18:52:26.011349+02,33,2021-05-06 10:04:13.97821
8314,2,2,27,2021-05-04 18:57:26.111039+02,33,2021-05-06 10:04:15.845043
8318,2,2,27,2021-05-04 19:02:26.15529+02,33,2021-05-06 10:04:17.68538
8322,2,2,27,2021-05-04 19:07:26.254848+02,33,2021-05-06 10:04:19.503694
8326,2,2,27,2021-05-04 19:12:26.355317+02,33,2021-05-06 10:04:21.370578
8330,2,2,27,2021-05-04 19:17:26.411878+02,33,2021-05-06 10:04:23.194107
8334,2,2,27,2021-05-04 19:22:26.514189+02,33,2021-05-06 10:04:25.033059
8338,2,2,27,2021-05-04 19:27:26.605936+02,33,2021-05-06 10:04:26.877571
8342,2,2,27,2021-05-04 19:32:26.705424+02,33,2021-05-06 10:04:28.818447
8346,2,2,27,2021-05-04 19:37:26.806606+02,32,2021-05-06 10:04:30.661102
8350,2,2,27,2021-05-04 19:42:26.905021+02,32,2021-05-06 10:04:32.597686
8354,2,2,27,2021-05-04 19:47:27.005397+02,32,2021-05-06 10:04:34.523216
8358,2,2,27,2021-05-04 19:52:27.106827+02,32,2021-05-06 10:04:36.471188
8364,2,2,27,2021-05-04 19:57:27.165818+02,33,2021-05-06 10:04:39.577791
8368,2,2,27,2021-05-04 20:02:27.265969+02,33,2021-05-06 10:04:41.962648
8373,2,2,27,2021-05-04 20:07:27.366058+02,33,2021-05-06 10:04:44.357966
8378,2,2,27,2021-05-04 20:12:27.466071+02,33,2021-05-06 10:04:46.727905
8382,2,2,27,2021-05-04 20:17:27.505596+02,33,2021-05-06 10:04:48.809336
8386,2,2,27,2021-05-04 20:22:27.606474+02,33,2021-05-06 10:04:50.70137
8390,2,2,27,2021-05-04 20:27:27.706284+02,33,2021-05-06 10:04:52.812967
8394,2,2,27,2021-05-04 20:32:27.806386+02,33,2021-05-06 10:04:54.690858
8398,2,2,27,2021-05-04 20:37:27.921092+02,33,2021-05-06 10:04:56.545587
8402,2,2,27,2021-05-04 20:42:28.005467+02,33,2021-05-06 10:04:58.417719
8406,2,2,27,2021-05-04 20:47:28.060108+02,33,2021-05-06 10:05:00.559051
8410,2,2,27,2021-05-04 20:52:28.158171+02,33,2021-05-06 10:05:02.5695
8414,2,2,27,2021-05-04 20:57:28.258592+02,33,2021-05-06 10:05:04.516515
8418,2,2,27,2021-05-04 21:02:28.275356+02,33,2021-05-06 10:05:06.40243
8422,2,2,27,2021-05-04 21:07:28.305941+02,33,2021-05-06 10:05:08.298115
8426,2,2,27,2021-05-04 21:12:28.394808+02,33,2021-05-06 10:05:10.262811
8431,2,2,27,2021-05-04 21:17:28.427634+02,33,2021-05-06 10:05:12.270822
8433,2,2,27,2021-05-04 21:22:28.515283+02,33,2021-05-06 10:05:14.32676
8435,2,2,27,2021-05-04 21:27:28.586156+02,33,2021-05-06 10:05:16.130687
8437,2,2,27,2021-05-04 21:32:28.625336+02,33,2021-05-06 10:05:17.968249
8439,2,2,27,2021-05-04 21:37:28.715805+02,33,2021-05-06 10:05:19.8519
8441,2,2,27,2021-05-04 21:42:28.815628+02,33,2021-05-06 10:05:21.820372
8443,2,2,27,2021-05-04 21:47:28.916055+02,33,2021-05-06 10:05:23.657786
8445,2,2,27,2021-05-04 21:52:28.975524+02,34,2021-05-06 10:05:25.520854
8447,2,2,27,2021-05-04 21:57:29.017204+02,34,2021-05-06 10:05:27.352438
8448,2,2,27,2021-05-04 22:02:29.03552+02,34,2021-05-06 10:05:28.357701
8450,2,2,27,2021-05-04 22:07:29.135326+02,34,2021-05-06 10:05:30.158544
8453,2,2,27,2021-05-04 22:12:29.241121+02,34,2021-05-06 10:05:32.933413
8455,2,2,28,2021-05-04 22:17:29.345047+02,33,2021-05-06 10:05:34.815125
8457,2,2,28,2021-05-04 22:22:29.395226+02,33,2021-05-06 10:05:36.734748
8459,2,2,28,2021-05-04 22:27:29.49509+02,33,2021-05-06 10:05:39.048078
8461,2,2,28,2021-05-04 22:32:29.515421+02,33,2021-05-06 10:05:41.321865
8463,2,2,28,2021-05-04 22:37:29.617155+02,33,2021-05-06 10:05:43.249217
8465,2,2,27,2021-05-04 22:42:29.725397+02,34,2021-05-06 10:05:45.333855
8467,2,2,27,2021-05-04 22:47:29.825418+02,34,2021-05-06 10:05:47.2576
8468,2,2,27,2021-05-04 22:52:29.90492+02,34,2021-05-06 10:05:48.272524
8471,2,2,27,2021-05-04 22:57:30.00718+02,34,2021-05-06 10:05:51.379356
8473,2,2,27,2021-05-04 23:02:30.055062+02,34,2021-05-06 10:05:53.454672
8474,2,2,27,2021-05-04 23:07:30.138714+02,34,2021-05-06 10:05:54.404866
8477,2,2,27,2021-05-04 23:12:30.253028+02,34,2021-05-06 10:05:57.88535
8479,2,2,27,2021-05-04 23:17:30.350631+02,34,2021-05-06 10:05:59.850176
8481,2,2,27,2021-05-04 23:22:30.434808+02,34,2021-05-06 10:06:01.74121
8483,2,2,27,2021-05-04 23:27:30.559831+02,34,2021-05-06 10:06:03.62304
8485,2,2,27,2021-05-04 23:32:30.645123+02,34,2021-05-06 10:06:05.462407
8487,2,2,26,2021-05-04 23:37:30.735411+02,34,2021-05-06 10:06:07.405594
8488,2,2,26,2021-05-04 23:42:30.756673+02,34,2021-05-06 10:06:08.305617
8491,2,2,26,2021-05-04 23:47:30.87524+02,35,2021-05-06 10:06:11.068028
8492,2,2,26,2021-05-04 23:52:30.905384+02,35,2021-05-06 10:06:12.051459
8495,2,2,26,2021-05-04 23:57:31.00525+02,35,2021-05-06 10:06:14.820935
8497,2,2,26,2021-05-05 00:02:31.047194+02,35,2021-05-06 10:06:16.694593
8499,2,2,26,2021-05-05 00:07:31.149685+02,35,2021-05-06 10:06:18.818874
8501,2,2,26,2021-05-05 00:12:31.254247+02,35,2021-05-06 10:06:21.280728
8503,2,2,26,2021-05-05 00:17:31.357147+02,35,2021-05-06 10:06:23.740062
8504,2,2,26,2021-05-05 00:22:31.405+02,35,2021-05-06 10:06:24.861226
8506,2,2,26,2021-05-05 00:27:31.475469+02,35,2021-05-06 10:06:26.728059
8509,2,2,26,2021-05-05 00:32:31.574836+02,36,2021-05-06 10:06:28.659284
8511,2,2,26,2021-05-05 00:37:31.655058+02,36,2021-05-06 10:06:30.699705
8513,2,2,26,2021-05-05 00:42:31.680352+02,36,2021-05-06 10:06:32.990576
8515,2,2,26,2021-05-05 00:47:31.7845+02,36,2021-05-06 10:06:35.053961
8517,2,2,26,2021-05-05 00:52:31.848269+02,36,2021-05-06 10:06:37.328955
8519,2,2,26,2021-05-05 00:57:31.904596+02,36,2021-05-06 10:06:39.736737
8521,2,2,26,2021-05-05 01:02:32.004846+02,37,2021-05-06 10:06:41.818694
8523,2,2,25,2021-05-05 01:07:32.10463+02,37,2021-05-06 10:06:43.693511
8525,2,2,25,2021-05-05 01:12:32.153922+02,37,2021-05-06 10:06:45.635611
8527,2,2,25,2021-05-05 01:17:32.254138+02,37,2021-05-06 10:06:47.448294
8529,2,2,25,2021-05-05 01:22:32.30411+02,37,2021-05-06 10:06:49.362748
8531,2,2,25,2021-05-05 01:27:32.404102+02,37,2021-05-06 10:06:51.23922
8533,2,2,25,2021-05-05 01:32:32.504254+02,38,2021-05-06 10:06:53.158567
8535,2,2,25,2021-05-05 01:37:32.6044+02,38,2021-05-06 10:06:55.078925
8537,2,2,25,2021-05-05 01:42:32.673391+02,38,2021-05-06 10:06:57.091969
8539,2,2,25,2021-05-05 01:47:32.745405+02,38,2021-05-06 10:06:59.046133
8541,2,2,25,2021-05-05 01:52:32.84566+02,38,2021-05-06 10:07:00.95539
8543,2,2,25,2021-05-05 01:57:32.905461+02,38,2021-05-06 10:07:02.906475
8545,2,2,25,2021-05-05 02:02:32.915562+02,38,2021-05-06 10:07:04.922686
8547,2,2,25,2021-05-05 02:07:33.0157+02,38,2021-05-06 10:07:07.020649
8549,2,2,25,2021-05-05 02:12:33.1149+02,38,2021-05-06 10:07:08.957186
8551,2,2,25,2021-05-05 02:17:33.224216+02,39,2021-05-06 10:07:11.247319
8553,2,2,25,2021-05-05 02:22:33.324248+02,39,2021-05-06 10:07:13.351507
8555,2,2,25,2021-05-05 02:27:33.394209+02,39,2021-05-06 10:07:15.212788
8557,2,2,25,2021-05-05 02:32:33.494204+02,39,2021-05-06 10:07:17.581249
8559,2,2,25,2021-05-05 02:37:33.594232+02,39,2021-05-06 10:07:19.547824
8561,2,2,25,2021-05-05 02:42:33.694202+02,39,2021-05-06 10:07:21.514846
8563,2,2,25,2021-05-05 02:47:33.79421+02,39,2021-05-06 10:07:23.355343
8565,2,2,25,2021-05-05 02:52:33.884348+02,39,2021-05-06 10:07:25.515813
8567,2,2,25,2021-05-05 02:57:33.975629+02,39,2021-05-06 10:07:27.540186
8569,2,2,25,2021-05-05 03:02:34.075687+02,39,2021-05-06 10:07:29.444767
8571,2,2,25,2021-05-05 03:07:34.175858+02,39,2021-05-06 10:07:31.429818
8573,2,2,25,2021-05-05 03:12:34.272391+02,39,2021-05-06 10:07:33.506063
8575,2,2,25,2021-05-05 03:17:34.349852+02,40,2021-05-06 10:07:35.421545
8577,2,2,25,2021-05-05 03:22:34.405507+02,40,2021-05-06 10:07:37.346041
8579,2,2,25,2021-05-05 03:27:34.505712+02,40,2021-05-06 10:07:39.742022
8581,2,2,24,2021-05-05 03:32:34.589273+02,40,2021-05-06 10:07:41.819113
8583,2,2,24,2021-05-05 03:37:34.696987+02,40,2021-05-06 10:07:43.975295
8585,2,2,24,2021-05-05 03:42:34.796887+02,40,2021-05-06 10:07:46.007555
8587,2,2,24,2021-05-05 03:47:34.887713+02,40,2021-05-06 10:07:48.020911
8589,2,2,24,2021-05-05 03:52:34.90552+02,40,2021-05-06 10:07:49.914303
8591,2,2,25,2021-05-05 03:57:35.005678+02,40,2021-05-06 10:07:51.934291
8593,2,2,24,2021-05-05 04:02:35.105763+02,41,2021-05-06 10:07:53.874228
8595,2,2,24,2021-05-05 04:07:35.155591+02,41,2021-05-06 10:07:56.314106
8597,2,2,24,2021-05-05 04:12:35.235763+02,41,2021-05-06 10:07:58.369343
8599,2,2,24,2021-05-05 04:17:35.305204+02,41,2021-05-06 10:08:00.788222
8601,2,2,24,2021-05-05 04:22:35.405693+02,41,2021-05-06 10:08:03.370061
8603,2,2,24,2021-05-05 04:27:35.505862+02,41,2021-05-06 10:08:05.847325
8605,2,2,24,2021-05-05 04:32:35.51512+02,41,2021-05-06 10:08:07.923937
8607,2,2,28,2021-05-06 12:08:08.45993+02,38,2021-05-06 10:08:08.52421
8609,2,2,24,2021-05-05 04:37:35.545184+02,41,2021-05-06 10:08:09.996415
8611,2,2,24,2021-05-05 04:42:35.575547+02,41,2021-05-06 10:08:11.934364
8613,2,2,24,2021-05-05 04:47:35.625536+02,41,2021-05-06 10:08:13.932792
8615,2,2,24,2021-05-05 04:52:35.65547+02,41,2021-05-06 10:08:15.771637
8617,2,2,24,2021-05-05 04:57:35.755523+02,42,2021-05-06 10:08:17.661508
8619,2,2,24,2021-05-05 05:02:35.805501+02,42,2021-05-06 10:08:19.517767
8621,2,2,24,2021-05-05 05:07:35.815524+02,42,2021-05-06 10:08:21.404453
8623,2,2,24,2021-05-05 05:12:35.915557+02,42,2021-05-06 10:08:23.320302
8625,2,2,24,2021-05-05 05:17:36.015787+02,42,2021-05-06 10:08:25.316904
8627,2,2,24,2021-05-05 05:22:36.12447+02,42,2021-05-06 10:08:27.383572
8629,2,2,24,2021-05-05 05:27:36.185487+02,42,2021-05-06 10:08:29.433727
8631,2,2,24,2021-05-05 05:32:36.245519+02,42,2021-05-06 10:08:31.44227
8633,2,2,24,2021-05-05 05:37:36.345585+02,42,2021-05-06 10:08:33.606382
8635,2,2,24,2021-05-05 05:42:36.405493+02,42,2021-05-06 10:08:35.453456
8637,2,2,24,2021-05-05 05:47:36.5057+02,42,2021-05-06 10:08:38.730581
8639,2,2,24,2021-05-05 05:52:36.605705+02,42,2021-05-06 10:08:41.711819
8641,2,2,24,2021-05-05 05:57:36.655446+02,42,2021-05-06 10:08:43.62833
8643,2,2,24,2021-05-05 06:02:36.715092+02,42,2021-05-06 10:08:45.567055
8645,2,2,24,2021-05-05 06:07:36.81564+02,43,2021-05-06 10:08:47.43429
8647,2,2,24,2021-05-05 06:12:36.915741+02,43,2021-05-06 10:08:49.493375
8649,2,2,24,2021-05-05 06:17:37.015843+02,43,2021-05-06 10:08:51.445519
8651,2,2,24,2021-05-05 06:22:37.025416+02,43,2021-05-06 10:08:53.379388
8653,2,2,24,2021-05-05 06:27:37.125587+02,43,2021-05-06 10:08:55.217697
8655,2,2,24,2021-05-05 06:32:37.155456+02,43,2021-05-06 10:08:57.117731
8657,2,2,24,2021-05-05 06:37:37.205447+02,43,2021-05-06 10:08:59.055584
8659,2,2,24,2021-05-05 06:42:37.30576+02,43,2021-05-06 10:09:01.548741
8661,2,2,24,2021-05-05 06:47:37.405489+02,43,2021-05-06 10:09:04.077144
8663,2,2,24,2021-05-05 06:52:37.505646+02,43,2021-05-06 10:09:05.920806
8665,2,2,24,2021-05-05 06:57:37.605771+02,43,2021-05-06 10:09:07.815068
8667,2,2,24,2021-05-05 07:02:37.705915+02,43,2021-05-06 10:09:09.771734
8669,2,2,24,2021-05-05 07:07:37.806156+02,43,2021-05-06 10:09:11.707064
8671,2,2,24,2021-05-05 07:12:37.905145+02,43,2021-05-06 10:09:13.584487
8673,2,2,24,2021-05-05 07:17:38.006643+02,43,2021-05-06 10:09:15.572454
8675,2,2,24,2021-05-05 07:22:38.106943+02,43,2021-05-06 10:09:17.509544
8677,2,2,24,2021-05-05 07:27:38.205267+02,43,2021-05-06 10:09:19.421204
8679,2,2,24,2021-05-05 07:32:38.314584+02,43,2021-05-06 10:09:21.371338
8681,2,2,24,2021-05-05 07:37:38.404943+02,43,2021-05-06 10:09:23.354563
8683,2,2,24,2021-05-05 07:42:38.505645+02,43,2021-05-06 10:09:25.621527
8685,2,2,24,2021-05-05 07:47:38.605776+02,43,2021-05-06 10:09:27.714223
8687,2,2,24,2021-05-05 07:52:38.705917+02,44,2021-05-06 10:09:29.84071
8689,2,2,24,2021-05-05 07:57:38.805864+02,44,2021-05-06 10:09:31.69958
8691,2,2,24,2021-05-05 08:02:38.905931+02,44,2021-05-06 10:09:33.623803
8693,2,2,24,2021-05-05 08:07:39.00605+02,44,2021-05-06 10:09:35.550709
8695,2,2,24,2021-05-05 08:12:39.106246+02,44,2021-05-06 10:09:37.58241
8697,2,2,24,2021-05-05 08:17:39.155332+02,44,2021-05-06 10:09:40.628704
8699,2,2,24,2021-05-05 08:22:39.25532+02,44,2021-05-06 10:09:43.237844
8701,2,2,24,2021-05-05 08:27:39.355392+02,44,2021-05-06 10:09:45.843565
8703,2,2,23,2021-05-05 08:32:39.455626+02,44,2021-05-06 10:09:47.881752
8705,2,2,23,2021-05-05 08:37:39.555736+02,44,2021-05-06 10:09:49.737617
8707,2,2,23,2021-05-05 08:42:39.661117+02,44,2021-05-06 10:09:51.6357
8709,2,2,23,2021-05-05 08:47:39.755336+02,44,2021-05-06 10:09:53.634982
8711,2,2,24,2021-05-05 08:52:39.854629+02,44,2021-05-06 10:09:55.589149
8713,2,2,24,2021-05-05 08:57:39.90549+02,44,2021-05-06 10:09:57.503843
8715,2,2,24,2021-05-05 09:02:40.005581+02,44,2021-05-06 10:09:59.416142
8717,2,2,24,2021-05-05 09:07:40.1059+02,44,2021-05-06 10:10:01.358234
8719,2,2,24,2021-05-05 09:12:40.155494+02,44,2021-05-06 10:10:03.229275
8721,2,2,24,2021-05-05 09:17:40.23544+02,44,2021-05-06 10:10:05.061658
8723,2,2,24,2021-05-05 09:22:40.335615+02,44,2021-05-06 10:10:06.976532
8725,2,2,24,2021-05-05 09:27:40.40549+02,44,2021-05-06 10:10:09.097353
8727,2,2,24,2021-05-05 09:32:40.505626+02,44,2021-05-06 10:10:11.088858
8729,2,2,24,2021-05-05 09:37:40.605715+02,44,2021-05-06 10:10:13.047425
8731,2,2,24,2021-05-05 09:42:40.705808+02,44,2021-05-06 10:10:14.858752
8733,2,2,24,2021-05-05 09:47:40.80564+02,44,2021-05-06 10:10:16.73692
8735,2,2,24,2021-05-05 09:52:40.906106+02,44,2021-05-06 10:10:18.623749
8737,2,2,24,2021-05-05 09:57:40.995532+02,44,2021-05-06 10:10:20.509183
8739,2,2,24,2021-05-05 10:02:41.095736+02,44,2021-05-06 10:10:22.381029
8741,2,2,24,2021-05-05 10:07:41.195814+02,43,2021-05-06 10:10:24.254869
8743,2,2,24,2021-05-05 10:12:41.227692+02,43,2021-05-06 10:10:26.196744
